교육청명,교육지원청명,유치원명,설립유형,실내공기질 점검일자,실내공기질 점검결과,정기소독 의무대상시설여부,정기소독 점검일자,정기소독 점검결과,음용수종류(먹는샘물(생수)),음용수종류(정수기),음용수종류(상수도),음용수종류(지하수),지하수 사용시 수질 검사여부,지하수 사용시 검사일자,지하수 사용시 검사결과,미세먼지 검사일자,미세먼지 검사결과,조도관리 검사일자,조도관리 검사결과
충청남도교육청,당진교육지원청,전대초등학교병설유치원,공립(병설),2018-10-26,적합,실시,2019-02-07,실시,,O,O,,미실시,-,-,2018-10-26,적합,2018-10-26,적합
충청남도교육청,당진교육지원청,정미초등학교병설유치원,공립(병설),2018-10-01,적합,미실시,2018-12-14,실시,,O,O,,미실시,-,-,2018-10-01,적합,2018-10-01,적합
충청남도교육청,당진교육지원청,조금초등학교병설유치원,공립(병설),2018-10-01,적합,미실시,2019-02-28,실시,,,O,,미실시,-,-,2018-10-01,적합,2018-10-01,적합
충청남도교육청,당진교육지원청,천의초등학교병설유치원,공립(병설),2018-04-25,적합,미실시,2019-02-25,실시,O,,,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
충청남도교육청,당진교육지원청,탑동초등학교병설유치원,공립(병설),2018-10-01,적합,실시,2019-01-24,실시,,,O,,미실시,-,-,2018-10-01,적합,2018-10-01,적합
충청남도교육청,당진교육지원청,한정초등학교병설유치원,공립(병설),2018-10-05,적합,미실시,2019-02-26,실시,,O,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
충청남도교육청,당진교육지원청,합덕초등학교병설유치원,공립(병설),2018-10-02,적합,실시,2019-02-27,실시,O,,,,미실시,-,-,2018-10-02,적합,2018-10-02,적합
충청남도교육청,당진교육지원청,합도초등학교병설유치원,공립(병설),2019-03-15,적합,실시,2019-02-28,실시,,,O,,미실시,-,-,2019-03-15,적합,2019-03-12,적합
충청남도교육청,보령교육지원청,개화초등학교병설유치원,공립(병설),2018-09-20,적합,미실시,2019-02-22,실시,,O,O,,미실시,-,-,2018-09-20,적합,2018-09-20,적합
충청남도교육청,보령교육지원청,관당초등학교병설유치원,공립(병설),2018-09-19,적합,미실시,2019-02-26,실시,,O,O,,미실시,-,-,2018-09-19,적합,2018-09-19,적합
충청남도교육청,보령교육지원청,관창초등학교병설유치원,공립(병설),2018-09-14,적합,실시,2019-02-22,실시,O,,,,미실시,-,-,2018-09-14,적합,2018-09-14,적합
충청남도교육청,보령교육지원청,광명초등학교병설유치원,공립(병설),2018-10-15,적합,미실시,2019-03-20,실시,,,O,,미실시,-,-,2018-10-15,적합,2018-10-15,적합
충청남도교육청,보령교육지원청,꿈바위유치원,사립(사인),2018-05-14,적합,실시,2019-04-05,실시,,O,O,,미실시,-,-,2018-05-14,적합,2018-05-14,적합
충청남도교육청,보령교육지원청,낙동초등학교병설유치원,공립(병설),2018-10-05,적합,미실시,2019-02-25,실시,,,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
충청남도교육청,보령교육지원청,남포초등학교병설유치원,공립(병설),2018-09-06,적합,미실시,2019-03-22,실시,,,O,,미실시,-,-,2018-09-06,적합,2018-09-06,적합
충청남도교육청,보령교육지원청,대창초등학교병설유치원,공립(병설),2018-09-19,적합,미실시,2019-02-14,실시,,,O,,미실시,-,-,2018-09-19,적합,2018-09-19,적합
충청남도교육청,보령교육지원청,대천동대초등학교병설유치원,공립(병설),-,미실시,실시,-,미실시,,O,O,,미실시,-,-,-,미실시,-,미실시
충청남도교육청,보령교육지원청,대천초등학교병설유치원,공립(병설),2018-09-20,적합,실시,2019-02-14,실시,,O,O,,미실시,-,-,2018-09-20,적합,2018-09-20,적합
충청남도교육청,보령교육지원청,명천유치원,공립(단설),-,미실시,실시,2019-02-23,실시,,O,O,,미실시,-,-,2019-04-03,적합,-,미실시
충청남도교육청,보령교육지원청,미산초등학교병설유치원,공립(병설),2018-09-14,적합,실시,2019-02-27,실시,,O,O,,미실시,-,-,2018-09-14,적합,2018-09-14,적합
충청남도교육청,보령교육지원청,보령창미유치원,공립(단설),2018-09-27,적합,실시,2019-02-14,실시,,,O,,미실시,-,-,2018-09-27,적합,2018-09-27,적합
충청남도교육청,보령교육지원청,상아유치원,사립(사인),2018-10-22,적합,실시,2019-03-29,실시,,O,O,,미실시,-,-,2018-10-22,적합,2018-10-22,적합
충청남도교육청,보령교육지원청,성주초등학교병설유치원,공립(병설),-,미실시,실시,2019-02-22,실시,,O,O,,미실시,-,-,-,미실시,-,미실시
충청남도교육청,보령교육지원청,송학초등학교병설유치원,공립(병설),2018-09-27,적합,미실시,2019-02-22,실시,,O,O,,미실시,-,-,2018-09-27,적합,2018-09-27,적합
충청남도교육청,보령교육지원청,오천초등학교병설유치원,공립(병설),2018-10-10,적합,실시,2019-03-27,실시,,,O,,미실시,-,-,2018-10-10,적합,2018-10-10,적합
충청남도교육청,보령교육지원청,오천초등학교삽시분교장병설유치원,공립(병설),2018-10-22,적합,실시,2019-03-25,실시,,,,O,실시,2019-03-15,적합,2018-10-22,적합,2018-10-22,적합
충청남도교육청,보령교육지원청,옥계초등학교병설유치원,공립(병설),2018-10-02,적합,실시,2019-02-27,실시,,O,O,,미실시,-,-,2018-10-02,적합,2018-10-02,적합
충청남도교육청,보령교육지원청,외연도초등학교병설유치원,공립(병설),2018-04-16,적합,미실시,2019-03-13,실시,,,,O,실시,2019-03-14,적합,2018-04-16,적합,2018-10-18,적합
충청남도교육청,보령교육지원청,웅천초등학교병설유치원,공립(병설),-,미실시,실시,2019-03-14,실시,,,O,,미실시,-,-,-,미실시,-,미실시
충청남도교육청,보령교육지원청,월전초등학교병설유치원,공립(병설),2018-09-20,적합,미실시,-,미실시,,O,,O,실시,2018-12-24,적합,2018-09-20,적합,2018-09-20,적합
충청남도교육청,보령교육지원청,제일유치원,사립(사인),2018-10-12,적합,실시,2019-03-22,실시,O,O,,,미실시,-,-,2019-03-18,적합,-,미실시
충청남도교육청,보령교육지원청,주산초등학교병설유치원,공립(병설),2018-09-10,적합,실시,2019-01-02,실시,,O,O,,미실시,-,-,2018-09-10,적합,2018-09-10,적합
충청남도교육청,보령교육지원청,주포초등학교병설유치원,공립(병설),2018-10-02,적합,실시,2019-02-19,실시,,O,O,,미실시,-,-,2019-03-25,적합,2019-03-25,적합
충청남도교육청,보령교육지원청,천북초등학교병설유치원,공립(병설),2018-09-18,적합,미실시,2019-03-27,실시,,O,,O,실시,2019-02-18,적합,2018-09-18,적합,2018-09-18,적합
충청남도교육청,보령교육지원청,청라초등학교병설유치원,공립(병설),2018-10-01,적합,실시,2019-04-10,실시,,O,O,,미실시,-,-,2018-10-01,적합,2018-10-01,적합
충청남도교육청,보령교육지원청,청룡초등학교병설유치원,공립(병설),2018-09-18,적합,실시,2019-03-13,실시,O,,O,,미실시,-,-,2018-09-18,적합,2018-09-18,적합
충청남도교육청,보령교육지원청,청룡초등학교장고분교장병설유치원,공립(병설),2018-10-16,적합,미실시,2019-03-18,실시,,,O,,미실시,-,-,2018-10-16,적합,2018-10-16,적합
충청남도교육청,보령교육지원청,청보초등학교병설유치원,공립(병설),2018-10-01,적합,실시,2018-11-16,실시,,O,O,,미실시,-,-,2018-10-01,적합,2018-10-01,적합
충청남도교육청,보령교육지원청,청소초등학교병설유치원,공립(병설),2018-10-04,적합,미실시,2019-02-13,실시,,O,O,,미실시,-,-,2018-10-04,적합,2018-10-04,적합
충청남도교육청,보령교육지원청,청파초등학교병설유치원,공립(병설),2018-09-17,적합,실시,2019-02-26,실시,O,,,,미실시,-,-,2018-09-17,적합,2018-09-17,적합
충청남도교육청,보령교육지원청,청파초등학교호도분교장병설유치원,공립(병설),2018-10-19,적합,미실시,2019-03-14,실시,O,,,,미실시,-,-,2018-10-19,적합,2018-10-19,적합
충청남도교육청,부여교육지원청,구룡초등학교병설유치원,공립(병설),2018-10-18,적합,미실시,2019-02-13,실시,,O,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
충청남도교육청,부여교육지원청,궁남초등학교병설유치원,공립(병설),2018-10-19,적합,실시,2018-10-19,실시,,,O,,미실시,-,-,2018-10-19,적합,2018-10-19,적합
충청남도교육청,부여교육지원청,규암성결유치원,사립(사인),2018-10-12,적합,실시,2019-03-02,실시,,O,O,,미실시,-,-,2018-10-12,적합,2018-10-12,적합
충청남도교육청,부여교육지원청,규암초등학교병설유치원,공립(병설),2019-02-07,적합,실시,2019-03-13,실시,,O,O,,미실시,-,-,2019-02-07,적합,2019-02-07,적합
충청남도교육청,부여교육지원청,내산초등학교병설유치원,공립(병설),2018-10-18,적합,실시,2019-02-14,실시,,O,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
충청남도교육청,부여교육지원청,대왕초등학교병설유치원,공립(병설),2018-10-19,적합,미실시,2018-10-19,실시,,,O,,미실시,-,-,2018-10-19,적합,2018-10-19,적합
충청남도교육청,부여교육지원청,마정초등학교병설유치원,공립(병설),2019-02-28,적합,미실시,2019-02-27,실시,O,O,,,미실시,-,-,2019-02-28,적합,2019-02-28,적합
충청남도교육청,부여교육지원청,백강초등학교병설유치원,공립(병설),2018-10-16,적합,실시,2019-04-05,실시,,O,O,,미실시,-,-,2018-10-16,적합,2018-10-16,적합
충청남도교육청,부여교육지원청,백제초등학교병설유치원,공립(병설),2018-10-17,적합,실시,2019-03-07,실시,,,O,,미실시,-,-,2018-10-17,적합,2018-10-17,적합
충청남도교육청,부여교육지원청,부여선교유치원,사립(사인),2018-10-11,적합,실시,2019-04-08,실시,,O,O,,미실시,-,-,2018-10-11,적합,2018-10-11,적합
충청남도교육청,부여교육지원청,부여유치원,공립(단설),2018-10-17,적합,실시,2019-03-22,실시,,O,O,,미실시,-,-,2019-04-08,적합,2018-10-17,적합
충청남도교육청,부여교육지원청,석성초등학교병설유치원,공립(병설),2018-10-24,적합,미실시,2019-02-20,실시,,O,O,,미실시,-,-,2018-10-24,적합,2018-10-24,적합
충청남도교육청,부여교육지원청,석양초등학교병설유치원,공립(병설),2018-10-24,적합,미실시,2019-03-28,실시,,O,O,,미실시,-,-,2018-10-24,적합,2018-10-24,적합
충청남도교육청,부여교육지원청,세도초등학교병설유치원,공립(병설),2018-10-25,적합,실시,2019-02-01,실시,,O,O,,미실시,-,-,2018-10-25,적합,2018-10-25,적합
충청남도교육청,부여교육지원청,송간초등학교병설유치원,공립(병설),2018-10-17,적합,미실시,2019-02-11,실시,,O,,O,실시,2019-02-14,적합,2018-10-17,적합,2018-10-17,적합
충청남도교육청,부여교육지원청,양화초등학교병설유치원,공립(병설),2018-10-26,적합,미실시,2019-02-20,실시,O,,,,미실시,-,-,2018-10-26,적합,2018-10-26,적합
충청남도교육청,부여교육지원청,옥산초등학교병설유치원,공립(병설),2018-10-22,적합,미실시,2019-02-11,실시,,,O,,미실시,-,-,2017-10-19,적합,2018-10-22,적합
충청남도교육청,부여교육지원청,옥토유치원,사립(사인),2018-10-04,적합,실시,2019-03-14,실시,,O,O,,미실시,-,-,2018-10-04,적합,2018-10-04,적합
충청남도교육청,부여교육지원청,외산초등학교병설유치원,공립(병설),2018-10-15,적합,실시,2019-02-18,실시,,,O,,미실시,-,-,2019-02-07,적합,2018-10-15,적합
충청남도교육청,부여교육지원청,용당초등학교병설유치원,공립(병설),2018-10-23,적합,미실시,2019-03-15,실시,,,O,,미실시,-,-,2018-10-23,적합,2018-10-23,적합
충청남도교육청,부여교육지원청,은산초등학교병설유치원,공립(병설),2018-10-15,적합,미실시,2019-02-28,실시,,,O,,미실시,-,-,2018-10-15,적합,2018-10-15,적합
충청남도교육청,부여교육지원청,임천초등학교병설유치원,공립(병설),2018-10-25,적합,실시,2019-03-21,실시,,,O,,미실시,-,-,2018-10-25,적합,2018-10-25,적합
충청남도교육청,부여교육지원청,장암초등학교병설유치원,공립(병설),2018-10-23,적합,실시,2018-02-15,실시,,,O,,미실시,-,-,2018-10-23,적합,2018-10-23,적합
충청남도교육청,부여교육지원청,초촌초등학교병설유치원,공립(병설),2018-10-24,적합,미실시,2019-03-14,실시,,,O,,미실시,-,-,2019-03-06,적합,2018-10-24,적합
충청남도교육청,부여교육지원청,충화초등학교병설유치원,공립(병설),2018-10-23,적합,실시,2019-03-28,실시,,O,,O,실시,2019-03-06,부적합,2018-10-23,적합,2018-10-23,적합
충청남도교육청,부여교육지원청,홍산초등학교병설유치원,공립(병설),2018-10-22,적합,실시,2018-11-23,실시,,O,O,,미실시,-,-,2018-10-22,적합,2018-10-22,적합
충청남도교육청,서산교육지원청,가사초등학교병설유치원,공립(병설),2019-03-26,적합,미실시,2019-01-14,실시,O,O,,,미실시,-,-,2019-03-26,적합,2019-03-26,적합
충청남도교육청,서산교육지원청,강당초등학교병설유치원,공립(병설),2018-11-27,적합,미실시,2019-02-12,실시,,O,O,,미실시,-,-,2018-11-27,적합,2018-11-27,적합
충청남도교육청,서산교육지원청,고북초등학교병설유치원,공립(병설),2019-03-28,적합,미실시,2019-01-23,실시,,O,O,,미실시,-,-,2019-03-28,적합,2019-03-28,적합
충청남도교육청,서산교육지원청,꿈동산유치원,사립(사인),2019-01-03,적합,실시,2019-02-14,실시,,O,O,,미실시,-,-,2019-03-28,적합,-,미실시
충청남도교육청,서산교육지원청,늘푸른유치원,사립(사인),2019-01-03,적합,실시,2019-02-15,실시,,O,O,,미실시,-,-,2019-04-03,적합,2019-01-03,적합
충청남도교육청,서산교육지원청,대산초등학교병설유치원,공립(병설),2018-10-29,적합,미실시,2019-02-19,실시,,O,O,,미실시,-,-,2018-10-29,적합,2018-10-29,적합
충청남도교육청,서산교육지원청,대장유치원,사립(사인),2019-01-03,적합,실시,2019-02-11,실시,,O,O,,미실시,-,-,2019-01-03,적합,2019-01-03,적합
충청남도교육청,서산교육지원청,동암초등학교병설유치원,공립(병설),2018-11-12,적합,미실시,2019-02-15,실시,,O,O,O,실시,2019-01-14,적합,2018-11-12,적합,2018-11-12,적합
충청남도교육청,서산교육지원청,명지초등학교병설유치원,공립(병설),2019-03-19,적합,미실시,2019-03-06,실시,,O,O,,미실시,-,-,2019-03-19,적합,2018-10-29,적합
충청남도교육청,서산교육지원청,부석초등학교병설유치원,공립(병설),2018-11-08,적합,미실시,2019-02-28,실시,,,O,,미실시,-,-,2018-11-08,적합,2018-11-08,적합
충청남도교육청,서산교육지원청,부성초등학교병설유치원,공립(병설),2019-03-20,적합,미실시,2019-03-20,실시,,,O,O,실시,2018-05-14,적합,2018-05-25,적합,2018-10-30,적합
충청남도교육청,서산교육지원청,부춘초등학교병설유치원,공립(병설),2018-11-05,적합,실시,2018-12-21,실시,O,,,,미실시,-,-,2018-11-05,적합,2018-11-05,적합
충청남도교육청,서산교육지원청,삼성유치원,사립(사인),2019-01-03,적합,실시,2019-02-15,실시,,O,O,,미실시,-,-,2019-01-03,적합,2019-01-03,적합
충청남도교육청,서산교육지원청,서광유치원,사립(사인),2019-01-03,적합,실시,2019-02-14,실시,,O,O,,미실시,-,-,2019-01-03,적합,2019-01-03,적합
충청남도교육청,서산교육지원청,서동초등학교병설유치원,공립(병설),2018-11-02,적합,실시,2018-12-12,실시,,,O,,미실시,-,-,-,미실시,2018-11-02,적합
충청남도교육청,서산교육지원청,서령초등학교병설유치원,공립(병설),2018-11-09,적합,미실시,2019-02-26,실시,,O,O,,미실시,-,-,2018-11-09,적합,-,미실시
충청남도교육청,서산교육지원청,서산대진초등학교병설유치원,공립(병설),2018-10-29,적합,미실시,2019-03-25,실시,,O,O,,미실시,-,-,2018-10-29,적합,2018-10-29,적합
충청남도교육청,서산교육지원청,서산동문초등학교병설유치원,공립(병설),2018-10-18,적합,실시,2019-03-31,실시,,,O,,미실시,-,-,2018-10-18,적합,2018-10-26,적합
충청남도교육청,서산교육지원청,서산서남초등학교병설유치원,공립(병설),2018-06-05,적합,실시,2019-02-22,실시,,,O,,미실시,-,-,2018-06-05,적합,2018-11-05,적합
충청남도교육청,서산교육지원청,서산서림유치원,공립(단설),2018-11-05,적합,실시,2019-02-21,실시,,O,O,,미실시,-,-,2018-11-05,적합,2018-11-05,적합
충청남도교육청,서산교육지원청,서산석림초등학교병설유치원,공립(병설),2018-11-06,적합,미실시,2018-12-14,실시,,,O,,미실시,-,-,2018-11-06,적합,-,미실시
충청남도교육청,서산교육지원청,서산예천초등학교병설유치원,공립(병설),2018-10-26,적합,미실시,2019-03-16,실시,,,O,,미실시,-,-,2018-10-26,적합,2018-10-26,적합
충청남도교육청,서산교육지원청,서산초등학교병설유치원,공립(병설),2018-11-05,적합,실시,2019-02-14,실시,,,O,,미실시,-,-,2018-11-05,적합,2018-11-05,적합
충청남도교육청,서산교육지원청,서정유치원,사립(사인),2018-12-13,적합,실시,2019-02-14,실시,,O,O,,미실시,-,-,2019-03-18,적합,2019-03-18,적합
충청남도교육청,서산교육지원청,성연초등학교병설유치원,공립(병설),2019-03-20,적합,실시,2019-02-25,실시,,O,O,,미실시,-,-,2018-10-31,적합,2018-10-31,적합
충청남도교육청,서산교육지원청,아이숲유치원,사립(사인),2019-01-03,적합,실시,2019-02-19,실시,,O,,O,실시,2018-06-08,적합,2019-01-03,적합,2019-01-03,적합
충청남도교육청,서산교육지원청,언암초등학교병설유치원,공립(병설),2018-11-09,적합,미실시,2019-02-18,실시,,,O,,미실시,-,-,2018-11-09,적합,2018-11-09,적합
충청남도교육청,서산교육지원청,오산초등학교병설유치원,공립(병설),2018-11-09,적합,미실시,2019-02-27,실시,,O,O,,미실시,-,-,2018-11-09,적합,2018-11-09,적합
충청남도교육청,서산교육지원청,우리유치원,사립(사인),2018-06-25,적합,실시,2018-11-30,실시,,,O,,미실시,-,-,2018-12-21,적합,2018-12-21,적합
충청남도교육청,서산교육지원청,운산초등학교병설유치원,공립(병설),2018-05-31,적합,미실시,2019-02-13,실시,,,O,,미실시,-,-,2018-11-26,적합,2018-11-26,적합
충청남도교육청,서산교육지원청,운신초등학교병설유치원,공립(병설),2018-11-12,적합,미실시,2019-02-25,실시,,,O,,미실시,-,-,2018-11-12,적합,2018-11-12,적합
충청남도교육청,서산교육지원청,음암초등학교병설유치원,공립(병설),2018-05-04,적합,미실시,2018-05-04,실시,,,O,,미실시,-,-,2018-05-04,적합,2018-05-04,적합
충청남도교육청,서산교육지원청,인지초등학교병설유치원,공립(병설),2019-03-25,적합,미실시,2019-02-15,실시,,,O,,미실시,-,-,2018-11-07,적합,2018-11-07,적합
충청남도교육청,서산교육지원청,차동초등학교병설유치원,공립(병설),2019-03-25,적합,미실시,2019-03-27,실시,,O,O,,미실시,-,-,2019-03-25,적합,-,미실시
충청남도교육청,서산교육지원청,천사유치원,사립(법인),2018-12-26,적합,실시,2019-03-20,실시,,O,O,,미실시,-,-,2018-12-26,적합,2018-12-26,적합
충청남도교육청,서산교육지원청,팔봉초등학교병설유치원,공립(병설),2019-03-22,적합,미실시,2019-02-13,실시,,O,O,,미실시,-,-,2018-10-30,적합,2018-10-30,적합
충청남도교육청,서산교육지원청,학돌초등학교병설유치원,공립(병설),2018-11-02,적합,미실시,2019-02-28,실시,,,O,,미실시,-,-,2018-11-02,적합,2018-11-02,적합
충청남도교육청,서산교육지원청,해맑은유치원,사립(사인),2018-12-28,적합,실시,2019-02-18,실시,,O,O,,미실시,-,-,2018-12-28,적합,2018-12-28,적합
충청남도교육청,서산교육지원청,해미초등학교병설유치원,공립(병설),2019-03-12,적합,미실시,2019-02-22,실시,,,O,,미실시,-,-,2019-04-03,적합,2018-11-12,적합
충청남도교육청,서천교육지원청,기산초등학교병설유치원,공립(병설),2018-10-04,적합,실시,2019-02-25,실시,,O,O,,미실시,-,-,2018-10-04,적합,2018-10-04,적합
충청남도교육청,서천교육지원청,마동초등학교병설유치원,공립(병설),2018-05-03,적합,미실시,2018-06-14,실시,,,O,,미실시,-,-,2018-05-03,적합,2018-10-19,적합
충청남도교육청,서천교육지원청,마산초등학교병설유치원,공립(병설),2018-10-15,적합,미실시,2018-12-05,실시,,O,O,,미실시,-,-,2018-10-15,적합,2018-10-15,적합
충청남도교육청,서천교육지원청,문산초등학교병설유치원,공립(병설),2018-10-16,적합,미실시,2019-01-30,실시,,O,O,,미실시,-,-,2018-10-16,적합,2018-10-16,적합
충청남도교육청,서천교육지원청,부내초등학교병설유치원,공립(병설),2018-05-01,적합,미실시,2019-02-26,실시,,O,O,,미실시,-,-,2018-05-01,적합,2018-05-01,적합
충청남도교육청,서천교육지원청,비인초등학교병설유치원,공립(병설),2018-10-17,적합,미실시,2019-03-25,실시,,O,O,,미실시,-,-,2018-10-17,적합,2018-10-17,적합
충청남도교육청,서천교육지원청,서남초등학교병설유치원,공립(병설),2018-10-10,적합,미실시,2019-03-08,실시,,,O,,미실시,-,-,2018-10-10,적합,2018-10-10,적합
충청남도교육청,서천교육지원청,서도초등학교병설유치원,공립(병설),2018-10-18,적합,미실시,2019-04-01,실시,,,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
충청남도교육청,서천교육지원청,서면초등학교병설유치원,공립(병설),2018-05-04,적합,미실시,2019-03-20,실시,,O,O,,미실시,-,-,2018-05-04,적합,2016-04-18,적합
충청남도교육청,서천교육지원청,서천초등학교병설유치원,공립(병설),2018-10-11,적합,실시,2019-02-25,실시,,,O,,미실시,-,-,2018-10-01,적합,2018-10-01,적합
충청남도교육청,서천교육지원청,송림초등학교병설유치원,공립(병설),-,미실시,실시,2019-02-22,실시,,O,O,,미실시,-,-,2019-02-22,적합,2019-02-22,적합
충청남도교육청,서천교육지원청,송석초등학교병설유치원,공립(병설),2018-10-10,적합,실시,2019-02-20,실시,,,O,,미실시,-,-,2018-10-10,적합,2018-10-10,적합
충청남도교육청,서천교육지원청,시초초등학교병설유치원,공립(병설),2018-05-10,적합,실시,2018-10-24,실시,,O,O,,미실시,-,-,2018-10-15,적합,2018-10-15,적합
충청남도교육청,서천교육지원청,오성초등학교병설유치원,공립(병설),2018-10-16,적합,미실시,2018-12-21,실시,,O,,O,실시,2018-12-03,적합,2018-10-16,적합,2018-10-16,적합
충청남도교육청,서천교육지원청,장항중앙초등학교병설유치원,공립(병설),2018-04-30,적합,실시,2018-12-19,실시,,,O,,미실시,-,-,2018-10-08,적합,2018-10-08,적합
충청남도교육청,서천교육지원청,장항초등학교병설유치원,공립(병설),2018-10-18,적합,실시,2019-02-21,실시,,,O,,미실시,-,-,2018-10-18,적합,2018-10-18,적합
충청남도교육청,서천교육지원청,한산초등학교병설유치원,공립(병설),2018-05-08,적합,미실시,2018-05-08,실시,,,O,,미실시,-,-,2018-05-08,적합,2018-05-08,적합
충청남도교육청,서천교육지원청,화양초등학교병설유치원,공립(병설),2018-10-05,적합,미실시,2018-12-12,실시,,O,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
충청남도교육청,아산교육지원청,거산초등학교병설유치원,공립(병설),2019-03-22,적합,미실시,2019-02-22,실시,,O,O,,미실시,-,-,2019-03-22,적합,2019-03-22,적합
충청남도교육청,아산교육지원청,관대초등학교병설유치원,공립(병설),2018-09-14,적합,실시,2019-03-28,실시,,O,O,,미실시,-,-,2018-09-14,적합,2018-09-14,적합
충청남도교육청,아산교육지원청,금곡초등학교병설유치원,공립(병설),2018-09-11,적합,실시,2019-02-28,실시,,,O,,미실시,-,-,2018-09-11,적합,-,미실시
충청남도교육청,아산교육지원청,남창초등학교병설유치원,공립(병설),2018-09-14,적합,실시,2019-02-07,실시,,O,O,,미실시,-,-,2018-09-14,적합,2018-09-14,적합
충청남도교육청,아산교육지원청,대명아이웰유치원,사립(사인),2019-04-01,적합,실시,2019-03-19,실시,,O,O,,미실시,-,-,2019-04-01,적합,2019-04-01,적합
충청남도교육청,아산교육지원청,도고온천초등학교병설유치원,공립(병설),2018-09-12,적합,미실시,2019-02-14,실시,,O,O,,미실시,-,-,2018-09-12,적합,2018-09-12,적합
충청남도교육청,아산교육지원청,도고초등학교병설유치원,공립(병설),2018-04-06,적합,미실시,2019-02-18,실시,,,O,,미실시,-,-,2018-04-06,적합,2018-04-06,적합
충청남도교육청,아산교육지원청,동덕초등학교병설유치원,공립(병설),2018-09-11,적합,실시,2019-03-07,실시,,,O,,미실시,-,-,2018-09-11,적합,2018-09-11,적합
충청남도교육청,아산교육지원청,동방초등학교병설유치원,공립(병설),2018-09-12,적합,실시,2019-02-26,실시,,O,O,,미실시,-,-,2018-09-12,적합,2018-09-12,적합
충청남도교육청,아산교육지원청,둔포초등학교병설유치원,공립(병설),2019-04-04,적합,미실시,2018-03-13,실시,,O,O,,미실시,-,-,2019-04-01,적합,2019-04-04,적합
충청남도교육청,아산교육지원청,룸비니전원유치원,사립(사인),2018-12-07,적합,실시,2019-02-26,실시,,,O,,미실시,-,-,2018-12-07,적합,2018-12-07,적합
충청남도교육청,아산교육지원청,배방유치원,공립(단설),2018-10-05,적합,실시,2019-03-27,실시,,O,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
충청남도교육청,아산교육지원청,빛나유치원,사립(사인),2019-01-14,적합,실시,2019-03-08,실시,,,,O,실시,2018-12-18,적합,2019-04-03,적합,2019-04-03,적합
충청남도교육청,아산교육지원청,사랑유치원,사립(사인),2018-06-28,적합,실시,2019-01-25,실시,,O,O,,미실시,-,-,2018-06-28,적합,2018-06-28,적합
충청남도교육청,아산교육지원청,삼성샛별유치원,사립(법인),2018-11-30,적합,실시,2019-04-03,실시,,O,O,,미실시,-,-,2018-11-30,적합,2018-11-30,적합
충청남도교육청,아산교육지원청,삼일푸른유치원,사립(사인),2018-09-04,적합,실시,2019-03-18,실시,,O,,O,실시,2019-03-28,적합,2019-03-13,적합,2018-04-27,적합
충청남도교육청,아산교육지원청,선장초등학교병설유치원,공립(병설),2018-09-12,적합,미실시,2019-02-20,실시,,,O,,미실시,-,-,2018-09-12,적합,2018-09-12,적합
충청남도교육청,아산교육지원청,세종유치원,사립(사인),2018-12-18,적합,실시,2019-03-14,실시,,O,O,,미실시,-,-,2018-12-18,적합,2018-12-18,적합
충청남도교육청,아산교육지원청,송곡초등학교병설유치원,공립(병설),2018-10-05,적합,미실시,2019-03-14,실시,O,,O,,미실시,-,-,2018-10-05,적합,2018-10-05,적합
충청남도교육청,아산교육지원청,송남초등학교병설유치원,공립(병설),2018-09-14,적합,미실시,2018-12-14,실시,,O,O,,미실시,-,-,2018-09-14,적합,2018-09-14,적합
충청남도교육청,아산교육지원청,수정명문유치원,사립(사인),2019-01-02,적합,실시,2019-02-14,실시,,,O,,미실시,-,-,2019-01-02,적합,2019-01-02,적합
충청남도교육청,아산교육지원청,수정아트유치원,사립(사인),2019-01-02,적합,실시,2019-02-14,실시,,,O,,미실시,-,-,2019-01-02,적합,2019-01-02,적합
충청남도교육청,아산교육지원청,숲속성광유치원,사립(사인),2019-04-01,적합,실시,2019-04-01,실시,,O,,O,실시,2018-09-14,적합,2018-03-21,적합,2018-03-21,적합
충청남도교육청,아산교육지원청,신광초등학교병설유치원,공립(병설),2018-09-12,적합,실시,2019-03-27,실시,,O,O,,미실시,-,-,2018-09-12,적합,2018-09-12,적합
충청남도교육청,아산교육지원청,신리초등학교병설유치원,공립(병설),2018-03-19,적합,실시,2018-03-14,실시,,O,O,,미실시,-,-,2018-09-10,적합,2018-09-10,적합
충청남도교육청,아산교육지원청,신창초등학교병설유치원,공립(병설),2018-09-12,적합,실시,2019-02-28,실시,,,O,,미실시,-,-,2018-09-12,적합,2018-09-12,적합
충청남도교육청,아산교육지원청,쌍룡초등학교병설유치원,공립(병설),2018-03-26,적합,실시,2019-02-26,실시,O,,,,미실시,-,-,2018-09-13,적합,2018-09-13,적합
충청남도교육청,아산교육지원청,아산공수초등학교병설유치원,공립(병설),2019-03-13,적합,실시,2019-03-19,실시,,,O,,미실시,-,-,-,미실시,-,미실시
