	inventor	patent_id
2733	Min Woo Jung	1276
2734	Abdul-Rahman Abdul-Kader M. Faqih	1277
2735	Ernest E. Carter JR.	1278
2736	J. Kenneth Wittle	1279
2737	Richard A. Hamilton	1279
2738	Charles S. Titus	1279
2739	Jeffrey H. Burbank	1280
2740	Charles D. Finch JR.	1280
2741	James M. Brugger	1280
2742	Crowley; Sean T.	1281
2743	Cheney; Gerald L.	1281
2744	Razu; David S.	1281
2745	Porter; Robert M.	1282
2746	Gurov; Gennady G.	1282
2747	Ledenev; Anatoli V.	1282
2748	Smith; Lee A.	1283
2749	Richard P. Carnahan	1284
2750	Troy W. Kight	1284
2751	Garrett  Johnson	1284
2752	Kogure; Naochika	1285
2753	Kitahama; Takashi	1285
2754	Nanama; Kiyotaka	1285
2755	Gokuraku; Hiroyuki	1285
2756	Samsonov; Nikolai Mikhailovich	1286
2757	Bobe; Leonid Sergeevich	1286
2758	Rifert; Vladimir Gustavovich	1286
2759	Barabash; Petr Alexeevich	1286
2760	Komolov; Vladimir Viktorovich	1286
2761	Margulis; Vadim Iliich	1286
2762	Novikov; Vladimir Mikhailovich	1286
2763	Pinsky; Boris Yakovlevich	1286
2764	Protasov; Nikolai Nikolaevich	1286
2765	Rakov; Valentin Vasilievich	1286
2766	Farafonov; Nikolai Sergeevich	1286
2767	Crowley; Dennis E.	1287
2768	Ritton; Jason	1287
2769	Scuero; Alberto M.	1288
2770	Rajewski; Robert Karl	1289
2771	Gilad  Golub	1290
2772	Julio  Subovich	1290
2773	Franciscus, Antonius, Anna, Maria  De Leij	1291
2774	James  Stratford	1291
2775	Helen  Sneath	1291
2776	Tony  Hutchings	1291
2777	Marcus G.  Theodore	1292
2778	John R.  Herron	1293
2779	Upen J.  Bharwada	1293
2780	Isaac V.  Farr	1293
2781	Bernard F.  Duesel	1294
2782	Michael J.  Rutsch	1294
2783	Jiro  Tonegawa	1295
2784	David C. Rennard	1296
2785	Justin D. Pace	1296
2786	Thomas R. Palmer	1296
2787	Thomas Van Nooten	1297
2788	Thomas Van Nooten	1298
2789	Richard W. Fahs, II	1299
2790	Matthew D. W. Fahs	1299
2791	Roger W. Carson	1300
2792	Bruce W. Bremer	1300
2793	Michael L. Mastracci	1300
2794	Kent E. Maggard	1300
2795	Patrick D. Wade	1301
2796	Stefan Stamoulis	1302
2797	Aaron D. Wilson	1303
2798	Frederick F. Stewart	1303
2799	Mark L. Stone	1303
2800	Bernard F. Duesel, Jr.	1304
2801	Michael J. Rutsch	1304
2802	Nazli Yesiller	1305
2803	James Lewis Hanson	1305
2804	Richard W. Fahs, II	1306
2805	Matthew D.W. Fahs	1306
2806	James Penner	1307
2807	Marcus G. Theodore	1308
2808	Richard W. Fahs, II	1309
2809	Matthew D. W. Fahs	1309
2810	Colin Gavin Edward Webb	1310
2811	Daekyoo Hwang	1311
2812	Philip D. Leveson	1312
2813	John P. Gaus	1312
2814	Wayne W. Simmons	1313
2815	Robert Dwayne Litt	1313
2816	Anna Lee Tonkovich	1313
2817	Laura J. Silva	1313
2818	Daniel Francis Ryan	1313
2819	Bruce Stangeland	1313
2820	John Brophy	1313
2821	Jeffrey S. McDaniel	1313
2822	Zhiping Kuang	1314
2823	Bin Lu	1314
2824	Wei Xiong	1314
2825	Guy Adelle Pinson	1315
2826	Barbara Pinson	1315
2827	Stephen C. Kurtzman	1316
2828	Richard Lee Aho	1317
2829	Yuri KOLODNY	1318
2830	Grant Lloyd Lacey	1319
2831	Marcus G. Theodore	1320
2832	Justin Cannock	1321
2833	Richard W. Fahs, II	1322
2834	Matthew D.W. Fahs	1322
2835	Stefan STAMOULIS	1323
2836	Jiro TONEGAWA	1324
2837	Bert ZAUDERER	1325
2838	Terry Gong	1326
2839	John Harmon	1326
2840	Marcus G. Theodore	1326
2841	Marcus G. Theodore	1327
2842	Bernard F. Duesel, Jr.	1328
2843	Michael J. Rutsch	1328
2844	Craig Clerkin	1328
2845	Bernard F. Duesel, JR.	1329
2846	Michael J. Rutsch	1329
2847	Craig Clerkin	1329
2848	Dennis G. GRUBB	1330
2849	Mahmoud Wazne	1330
2850	Stefan Stamoulis	1331
2851	Ayala Barak	1332
2852	Huansheng Zhong	1333
2853	Lei Li	1333
2854	Jiacong Wu	1333
2855	Xuewei Wu	1333
2856	Zhimin Sun	1333
2857	Haiying Yang	1333
2858	Brian J. Cantwell	1334
2859	Craig S. Criddle	1334
2860	Kevin Lohner	1334
2861	Yaniv D. Scherson	1334
2862	George F. Wells	1334
2863	Bernard H. Johnson, IV	1334
2864	Koshlan Mayer-Blackwell	1334
2865	Xing Xie	1334
2866	Hung-Suck Park	1335
2867	Jung-Hoon Kim	1335
2868	Jae-Won Lee	1335
2869	Won-Sik Lee	1335
2870	Yong-Seok Park	1335
2871	Stefan Stamoulis	1336
2872	Terry Gong	1337
2873	John Harmon	1337
2874	Marcus G. Theodore	1337
2875	Hiroyasu Nagase	1338
2876	Kazuhisa Miyamoto	1338
2877	Kazumasa Hirata	1338
2878	Hiroshi Saito	1338
2879	Emmett M. Walker	1339
2880	Tony Richard Hutchings	1340
2881	Franciscus Antonius Anna Maria de Leij	1340
2882	Jeremy Richard Wingate	1340
2883	Ronald D. Barbaro	1341
2884	Ronald E. McIlwain	1341
2885	David Muyan	1341
2886	Edward A. Weinberg	1341
2887	Refael Aharon	1342
2888	Israel Biran	1342
2889	Ronny Banker	1342
2890	Denyse Claire DuBrucq	1343
2891	Boris Mikhail Khudenko	1344
2892	Xu Fei Wu	1345
2893	Reinhold Klipper	1346
2894	Michael Schelhaas	1346
2895	Stefan Neumann	1346
2896	Jens Stoll	1346
2897	Shinichi Nakamura	1347
2898	Kunihiko Fukuzuka	1347
2899	Brett RENAUD	1348
2900	Scott Renaud	1348
2901	Frances Irene Parrott	1349
2902	Martin P. Wanielista	1350
2903	Ni-Bin Chang	1350
2904	Ammarin Makkeasorn	1350
2905	Grant Lloyd Lacey	1351
2906	John Stark	1352
2907	Angus Peter Robson	1353
2908	Samuel Martin	1354
2909	Adriana Gonzalez Ospina	1354
2910	Jesus CACHO	1355
2911	Olivier CAUDART	1355
2912	Thomas LAGIER	1355
2913	Pascal PESLERBE	1355
2914	Vassilia VIGNERON	1355
2915	Giuseppina CEREA	1356
2916	Wayne W. Simmons	1357
2917	Robert Dwayne Litt	1357
2918	Anna Lee Tonkovich	1357
2919	Laura J. Silva	1357
2920	Daniel Francis Ryan	1357
2921	Bruce Stangeland	1357
2922	John Brophy	1357
2923	Jeffrey S. McDaniel	1357
2924	Michael Caldwell	1358
2925	Rodrigo Andres Geraldo SEURA	1359
2926	Milind V. Khire	1360
2927	Robert Maurice Charles Patterson	1361
2928	Lee L. Shafer	1362
2929	John W. James	1362
2930	Richard D. Rath	1362
2931	Jesse Eubank	1362
2932	Zhi Min Liao	1363
2933	Jing Kui Guo	1363
2934	Yu He Huang	1363
2935	Jing Zou	1363
2936	Zhi Qiang Chen	1363
2937	Rui Zhi Dai	1363
2938	Wen Yan Shi	1363
2939	Jian Zhong Xiong	1363
2940	Hai Ying Ji	1363
2941	Qingmei LI	1364
2942	Dale M. Timmons	1365
2943	Samantha Champ	1366
2944	Mariola Wanior	1366
2945	Andreas Reifschneider	1366
2946	Russell A. Firestone	1367
2947	James R. Harkess	1367
2948	William S. Langhorne	1367
2949	Nord S. Sorensen	1367
2950	Marcus G. Theodore	1368
2951	Jost-Ulrich Kugler	1369
2952	Peter Belouschek	1369
2953	Katja Kugler	1369
2954	Gabriel Popa	1370
2955	Jean Suidureau	1370
2956	Petra Johannsen	1370
2957	Georg Reinhold	1370
2958	Reinhold Klipper	1371
2959	Michael Schelhaas	1371
2960	Stefan Neumann	1371
2961	Jens Stoll	1371
2962	Volker A. Hausin	1372
2963	Eddie L. Cheatham	1372
2964	David A. Wilson	1372
2965	Marcus G. Theodore	1373
2966	Samuel Martin	1374
2967	Adriana Gonzalez Ospina	1374
2968	Joe P. McCarty	1375
2969	Daniel M. St. Louis	1375
2970	Michael Caldwell	1376
2971	Kevin McPhillips	1377
2972	Bernard. F. Duesel	1378
2973	Michael J. Rutsch	1378
2974	Thomas Alan Benjamin	1379
2975	Craig Jay Jones	1379
2976	Luther Alba Brice	1379
2977	Xu Fei WU	1380
2978	Andrew Eric Day	1381
2979	Milind V. Khire	1382
2980	James D. Mavis	1383
2981	John Charles Matthews	1384
2982	John Charles Matthews	1385
2983	Ronald Wilen	1386
2984	Kenneth R. Cioletti	1386
2985	Matthew Cioletti	1386
2986	Zhimin LIAO	1387
2987	Rong LI	1387
2988	Jijun WU	1387
2989	Jingkui GUO	1387
2990	Mao YANG	1387
2991	Yuhe HUANG	1387
2992	Aiguo WAN	1387
2993	Lee L. Shafer	1388
2994	John W. James	1388
2995	Richard D. Rath	1388
2996	Jesse Eubank	1388
2997	Ulrich Reimann-Philipp	1389
2998	Cesar Ladron de Guevara	1390
2999	Luther Freeman	1390
3000	Thomas Alan Benjamin	1391
3001	Craig Jay Jones	1391
3002	Luther Alba Brice	1391
3003	Albert Allen Klyne	1392
3004	Jason Duhe	1393
3005	James Gharst	1393
3006	Kelvin Simon	1393
3007	Stella Simon	1393
3008	Paul Delahoussaye	1393
3009	Regis Renaud P.	1394
3010	Ian Procter	1395
3011	Sabine Azouani Isabelle	1395
3012	Rolf Haubrichs	1395
3013	Peter Riley	1396
3014	Alexander Ivanovich Shulgin	1397
3015	Anton Alexandrovich Shulgin	1397
3016	Don Churchill Augenstein	1398
3017	John Rudiger Benemann	1398
3018	Ramin Yazdani	1398
3019	Thomas Benjamin Alan	1399
3020	Craig Jones Jay	1399
3021	Luther Brice Alba	1399
3022	Gabriel POPA	1400
3023	Jean SUIDUREAU	1400
3024	Petra JOHANSSEN	1400
3025	Georg REINHOLD	1400
3026	Joseph Wilson H.	1401
3027	Gordon Kaye I.	1401
3028	Robert Hahn L.	1401
3029	Peter Weber B.	1401
3030	Kevin Morris A.	1401
3031	Hannu Suominen L.	1402
3032	Norio Nagao	1403
3033	Tatsushi Matsuyama	1403
3034	Tatsuki Toda	1403
3035	Zhi Min LIAO	1404
3036	Jing Kui GUO	1404
3037	Yu He HUANG	1404
3038	Jing ZOU	1404
3039	Zhi Qiang CHEN	1404
3040	Rui Zhi DAI	1404
3041	Wen Yan SHI	1404
3042	Jian Zhong XIONG	1404
3043	Hai Ying JI	1404
3044	Yoshiaki Yokoyama	1405
3045	Tooru Kodama	1405
3046	Yasuo Mishima	1405
3047	Katuo Takamiya	1405
3048	Curt A. Christeson	1406
3049	David Owen Malcolm	1407
3050	Joseph Wilson H.	1408
3051	Gordon Kaye I.	1408
3052	Robert Hahn L.	1408
3053	Peter Weber B.	1408
3054	Kevin Morris A.	1408
3055	John Stark	1409
3056	Gordon Kaye I.	1410
3057	Peter Weber B.	1410
3058	Kevin Morris A.	1410
3059	Joseph Wilson H.	1410
3060	Robert Hahn L.	1410
3061	Albert Klyne Allen	1411
3062	Ayala Barak	1412
3063	Roger Carson W.	1413
3064	Bruce Bremer W.	1413
3065	Michael Mastracci L.	1413
3066	Kent Maggard E.	1413
3067	Roman Bilak	1414
3068	Thomas Benjamin Alan	1415
3069	Craig Jones Jay	1415
3070	Luther Brice Alba	1415
3071	Jason Duhe	1416
3072	James Gharst	1416
3073	Kelvin Simon	1416
3074	Stella Simon	1416
3075	Paul Delahoussaye	1416
3076	Randal Myers B.	1417
3077	Curt Christeson A.	1418
3078	Lawrence Conaway M.	1419
3079	Michael Keller Ray	1419
3080	Roger Noble Ken	1419
3081	David Caffey	1419
3082	Peter Rosen L.	1420
3083	Robert Hodges D.	1420
3084	Armen Abazajian N.	1421
3085	Alexander Shulgin Ivanovich	1422
3086	Anton Shulgin Alexandrovich	1422
3087	Marcus Theodore G.	1423
3088	Don Augenstein Churchill	1424
3089	John Benemann Rudiger	1424
3090	Ramin Yazdani	1424
3091	Milind V. Khire	1425
3092	Kenneth S. Price	1426
3093	Joe Kurek	1426
3094	Kurt Whitfield	1426
3095	Herbert I. Wissel	1426
3096	Jung Kim Yong	1427
3097	Peter Ianniello J.	1428
3098	Mark Topp	1428
3099	Tracy Johnson R.	1428
3100	Roy E. McAlister	1429
3101	Boris Khudenko Mikhailovich	1430
3102	Sung-Teh Kim	1431
3103	Masahiro Taoka	1431
3104	Chieko Yamamoto	1431
3105	Kunihiko Yamanaka	1431
3106	Katunori Masaoka	1431
3107	Mohan Singh Saran	1432
3108	George Walter Luxbacher	1432
3109	Ray Coffey Stratton   JR.	1433
3110	Russell Firestone A.   III	1434
3111	James Harkess R.	1434
3112	William Langhorne S.	1434
3113	Nord Sorensen	1434
3114	Dennis Kunerth C.	1435
3115	John Svoboda M.	1435
3116	James Johnson T.	1435
3117	Keith Forrester Edward	1436
3118	Keith Forrester Edward	1437
3119	Geom Lee Yong	1438
3120	Young Cho Lae	1438
3121	Chang Yang Ryung	1438
3122	Dong Lee Hoon	1438
3123	Young Won Mi	1438
3124	Young Lee Joon	1438
3125	Yeon Park Jae	1438
3126	Peter Ianniello J.	1439
3127	Aigen Zhao	1439
3128	Gary Shaffer L.	1439
3129	Charles Dale A.	1440
3130	Wolfgang Podszun	1441
3131	Andreas Schlegel	1441
3132	Reinhold Klipper	1441
3133	Rudiger Seidel	1441
3134	Udo Herrmann	1441
3135	Richard Takeuchi T.	1442
3136	Robert Nakamura M.	1442
3137	Robert Merton Satchwell	1443
3138	Roderick Michael Facey	1443
3139	Imre Mecs	1444
3140	Miklos Kalman	1444
3141	Miklos Hlatki	1444
3142	Sandor Puskas	1444
3143	Janos Balazs	1444
3144	Gyula Lengyel	1444
3145	Zsolt Virag	1444
3146	Gyula Kovacs	1444
3147	Ferenc Horvath	1444
3148	Imre Samu	1444
3149	Andrew Wells Phelps	1445
3150	Jeffrey Allen Sturgill	1445
3151	Joseph Thomas Swartzbaugh	1445
3152	Peter  Thomas	1446
3153	Mohan Singh Saran	1447
3154	George Walter Luxbacher	1447
3155	Lawrence  Conaway	1448
3156	Michael R. Keller	1448
3157	Roger K. Noble	1448
3158	Peter Riley	1449
3159	Chen-Yu Yen	1450
3160	Jurgen Kanitz	1451
3161	Jurgen Forsting	1451
3162	Jim  Moutray	1452
3163	Paul Joe  Solar	1452
3164	Paul A. Kittle	1453
3165	Shawn R. Taylor	1454
3166	Gintautas Antanas Kamaitis	1454
3167	Hans-Jorg  Bonath	1455
3168	Georg  Bombeck	1455
3169	Lawrence  Conaway	1456
3170	Michael R. Keller	1456
3171	Roger K. Noble	1456
3172	Dan L. Wensel	1457
3173	Kenji  Suzuki	1458
3174	Kisaku  Tomaru	1458
3175	Dave  Van Vliet	1459
3176	Herbert Wallace Campbell	1459
3177	Stephen Barrie Chambers	1459
3178	Joseph H. Wilson	1460
3179	Gordon I. Kaye	1460
3180	Robert L. Hahn	1460
3181	Peter B. Weber	1460
3182	Kevin A. Morris	1460
3183	Clifford J. Arnett	1461
3184	Joseph B. Farrell	1461
3185	Daniel T. Hull III	1461
3186	Steven J. Krugel	1461
3187	Perry L. Schafer	1461
3188	Billy G. Turner	1461
3189	Warren R. Uhte	1461
3190	John L. Willis	1461
3191	Robert Merton Satchwell	1462
3192	Roderick Michael Facey	1462
3193	Peter L. Rosen	1463
3194	Robert D. Hodges	1463
3195	Peter L. Rosen	1464
3196	Robert D. Hodges	1464
3197	Alan Brian Cash	1465
3198	Blaine F. Severin	1466
3199	Felix Anthony Perriello	1467
3200	Peter J. Ianniello	1468
3201	Mark  Topp	1468
3202	Tracy R. Johnson	1468
3203	Peter J. Ianniello	1469
3204	Mark  Topp	1469
3205	Tracy R. Johnson	1469
3206	Kenneth S. Price	1470
3207	Joe  Kurek	1470
3208	Kurt  Whitfield	1470
3209	Herbert I. Wissel	1470
3210	Andrew Wells Phelps	1471
3211	Jeffrey Allen Sturgill	1471
3212	Joseph Thomas Swartzbaugh	1471
3213	Peter L. Rosen	1472
3214	Robert  Hodges	1472
3215	Gordon  Layton	1473
3216	Dale  Courtney	1473
3217	Matthew C. Smith	1473
3218	William H. Johnson	1473
3219	Scott D. Wallace	1474
3220	Shinichi  Nakamura	1475
3221	Kunihiko  Fukuzuka	1475
3222	Jung Yong Kim	1476
3223	Chen-Yu  Yen	1477
3224	Roy E. McAlister	1478
3225	Peter J. Ianniello	1479
3226	Mark  Topp	1479
3227	Tracy R. Johnson	1479
3228	Michael P. McGinness	1480
3229	Joseph H. Wilson	1481
3230	Gordon I. Kaye	1481
3231	Robert L. Hahn	1481
3232	Peter B. Weber	1481
3233	Kevin A. Morris	1481
3234	Billy J. Hatcher	1482
3235	Young Sik Kim	1483
3236	Han Yong Jeon	1483
3237	Gursel G. Yilmaz	1484
3238	Owen P. Ward	1485
3239	Henry  Burd	1485
3240	Jerry M. Brown	1486
3241	Layton; Gordon	1487
3242	Courtney; Dale	1487
3243	Smith; Matthew C.	1487
3244	Johnson; William H.	1487
3245	Robert W. Bartlett	1488
3246	Warren Howard Chesner	1489
3247	James  Melrose	1489
3248	Warren Howard Chesner	1490
3249	James  Melrose	1490
3250	Richard G. Sheets	1491
3251	Shi; Caijun	1492
3252	Peter  Riley	1493
3253	Al-Samadi; Riad A.	1494
3254	Chang; Larry	1495
3255	Steven  Catanla	1496
3256	Neil  Mansuy	1496
3257	Lena Q. Ma	1497
3258	Ken M. Komar	1497
3259	Elizabeth D. Kennelley	1497
3260	Amer; Sultan I.	1498
3261	Scott D. Wallace	1499
3262	Jae Seong Rhee	1500
3263	Min Woo Jung	1500
3264	Ryan D. McMurtrey	1501
3265	Daniel M. Ginosar	1501
3266	Kenneth S. Moor	1501
3267	G. Michael Shook	1501
3268	Donna L. Barker	1501
3269	Tommy G. Taylor	1502
3270	Lawrence M. Conaway	1503
3271	Roger  Noble	1503
3272	Michael  Keller	1503
3273	David  Caffey	1503
3274	Lawrence M. Conaway	1504
3275	Sultan I. Amer	1505
3276	Robin  Millard	1506
3277	Frederick H. Kurtz	1506
3278	Eighmy; T. Taylor	1507
3279	Ronald L. Brookshire	1508
3280	Donald  Brookshire	1508
3281	Travis  Brookshire	1508
3282	Seyed Mohammed Reza Kalantar-Nejad	1508
3283	James Joseph Beach	1508
3284	Lahoda; Edward J.	1509
3285	Ha; Khoa T.	1509
3286	Conca; James L.	1510
3287	Wright; Judith	1510
3288	Lorraine; Segala	1511
3289	Long; David	1511
3290	Coombs; Harvey W.	1512
3291	Pearson; Ron D.	1512
3292	Bailey; Elena	1513
3293	Fred  Giovannitti	1514
3294	Ashley  Day	1514
3295	Kal K.  Lambert	1515
3296	Boris  Feldman	1516
3297	Michael  Feldman	1516
3298	Kei-Chien  Yu	1517
3299	Dana R.  Allen	1518
3300	Ross O.  Youngs	1519
3301	James R.  Cook	1519
3302	Shanon I.  Rogers	1519
3303	Kal Karel  Lambert	1520
3304	Jerry M. Edmondson	1521
3305	Stephan Vincent Kroecker	1522
3306	Aidong Li	1523
3307	Hongyan Ding	1523
3308	Xuanxu Huang	1523
3309	Norma A. Alcantar	1524
3310	Dawn I. Fox	1524
3311	Sylvia Thomas	1524
3312	Fred Giovannitti	1525
3313	Ashley Day	1525
3314	Derek Andrew Lowe	1526
3315	Peter R. O'Regan	1527
3316	Ali Amer Almohsen	1527
3317	Takaki Yukimoto	1528
3318	Yasuhiro Kaneko	1528
3319	Seishi Tokunaga	1528
3320	Hirokazu Nishimura	1528
3321	Tatsuru Tabohashi	1528
3322	Masaki Kobayashi	1528
3323	Kazuhiro sato	1528
3324	Chizuru Tara	1528
3325	Randall M. Golden	1529
3326	Horace Hartwell Golden	1529
3327	Diana Gail Golden	1529
3328	Murray Mack Golden	1529
3329	Kimberly Dawn Golden	1529
3330	Amber Mae Golden-Sawyer	1529
3331	William Teppig, JR.	1530
3332	James Whang	1530
3333	Luis Rafael TORRES	1531
3334	John Eirik Paulsen	1532
3335	Atle Mundheim Ylikangas	1533
3336	Sky Bleu Martin	1534
3337	Sky Bleu Martin	1535
3338	Kei-Chien Yu	1536
3339	Kal K Lambert	1537
3340	Ronald de Strulle	1538
3341	Mohammad Rassa	1539
3342	Firouz Bidabad	1539
3343	Samuel Douglas Borries	1540
3344	Svein Ellingsrud	1541
3345	Audun Sodal	1541
3346	Hans Rechsteiner	1541
3347	Harald Justnes	1541
3348	Kare Ingvar Johansen	1541
3349	Ashley Day	1542
3350	Fred Giovannitti	1542
3351	James M. Cobb	1543
3352	Jiro TONEGAWA	1544
3353	James Edward Delves	1545
3354	David John Parkinson	1545
3355	Timothy Christian Crouse	1546
3356	Sky Bleu Martin	1547
3357	Ronald de Strulle	1548
3358	Matthew D. Campbell	1549
3359	Steven G. Hall	1549
3360	Robert L. Beine	1549
3361	Odd Bernhard Torkildsen	1550
3362	Anthony LaCivita	1551
3363	Michel Baylot	1552
3364	Marc Bonnissel	1552
3365	Xavier Rocher	1552
3366	Pierre Carabin	1553
3367	Michel G. Drouet	1553
3368	Ronald De Strulle	1554
3369	Ronald Molz	1555
3370	James Frank Leach	1555
3371	Christopher Wasserman	1555
3372	Anthony B. Brennan	1556
3373	Christopher James Long	1556
3374	Joseph W. Bagan	1556
3375	James Frederick Schumacher	1556
3376	Mark M. Spiecker	1556
3377	James Clifford LEWIS	1557
3378	Gregory B. Burkhardt	1558
3379	Jose Alberto Ochoa Disselkoen	1559
3380	Paul Arthur Clukies	1560
3381	James M. Cobb	1561
3382	Ali G. Kadaster	1562
3383	Keith K. Millheim	1562
3384	Simon Myungkil Kim	1563
3385	Alexia Aubault	1564
3386	Dominique Roddier	1564
3387	Christian Cermelli	1564
3388	Odd Bernhard Torkildsen	1565
3389	Ronald de Strulle	1566
3390	Ronald de Strulle	1567
3391	Ronald de Strulle	1568
3392	Thomas A. Ward	1569
3393	Kai Stuart Martin	1569
3394	Mark C. Lathem	1570
3395	Ronald de Strulle	1571
3396	Stephen Groves	1572
3397	David Price	1572
3398	Gavin Sneddon	1572
3399	Stewart Hardison	1573
3400	Keiichiro Oishi	1574
3401	Ronald de Strulle	1575
3402	Ronald de Strulle	1576
3403	Ronald de Strulle	1577
3404	Ronald de Strulle	1578
3405	Ronald de Strulle	1579
3406	Ronald de Strulle	1580
3407	Michael Joseph Morrison	1581
3408	Axel Guenther Andre	1581
3409	John E. Irvine	1582
3410	Steven E. Hargrave	1582
3411	Tomas Crespo, SR.	1583
3412	Flavio Nogueira Pinheiro de Andrade	1584
3413	Bruce A. Angel	1585
3414	Glenn Lyle Spain	1585
3415	Kurt Bergstrom	1585
3416	Scott Wildermuth	1585
3417	Leon Edward Campbell	1586
3418	RONALD DE STRULLE	1587
3419	Ronald de Strulle	1588
3420	Ronald De Strulle	1589
3421	Ronald De Strulle	1590
3422	Ronald de Strulle	1591
3423	Ronald de Strulle	1592
3424	Ronald De Strulle	1593
3425	Ronald de Strulle	1594
3426	Svein Ellingsrud	1595
3427	Audun Sodal	1595
3428	Hans Rechsteiner	1595
3429	Harald Justnes	1595
3430	Kare Ingvar Johansen	1595
3431	Simon Myungkil Kim	1596
3432	Gunnar Baerheim	1597
3433	Stein Foss	1597
3434	Kjell Varenhed	1597
3435	Aage Bjorn Andersen	1597
3436	Clifford H. Ray	1598
3437	Glenn D. Fisseler	1598
3438	James N. Thompson	1598
3439	Hal B. Haygood	1598
3440	Richard A. Altman	1599
3441	Michael D. Brown	1599
3442	Peter W. Nimmo	1599
3443	John C. BAYER	1600
3444	Thomas C. Gandolfo	1600
3445	Klaus Dieter Sakrowski	1601
3446	Paul Arthur Clukies	1602
3447	Jae Myung Han	1603
3448	Virendra J. Mehta	1604
3449	Francesco Sposito	1605
3450	Kenneth Merle Weldon	1606
3451	Rae Son Sung	1607
3452	Bjarne Olsen	1608
3453	Petter Grinde	1608
3454	Tron Dahl	1608
3455	Ola Often	1608
3456	Michel Baylot	1609
3457	Victor Corpus Navarro	1610
3458	Victor Corpus	1611
3459	Ronald Terrel L.	1612
3460	Karl Yost	1612
3461	Gale Schwiesow	1612
3462	Andrew W. Gordon	1613
3463	Charles R. Cushing	1613
3464	Torfinn Johnsen	1614
3465	Jae-Wook Park	1615
3466	Arun Wagh	1616
3467	Martin Maloney D.	1616
3468	Anthony F. Frantz	1617
3469	James Delves Edward	1618
3470	David Parkinson John	1618
3471	Ali Kadaster G.	1619
3472	Keith Millheim K.	1619
3473	Alexander Pivovarov	1620
3474	Thierry Thomazeau	1621
3475	David McConchie	1622
3476	Malcolm Clark William	1622
3477	Fiona Gaye Davies-McConchie	1622
3478	Thomas Ryffel Hans	1622
3479	Noam Zeichner	1623
3480	Omri Ben-Eliahu	1623
3481	Kuen Choi Ho	1624
3482	Paul Clukies Arthur	1625
3483	Kimberly Michelle Sutter	1626
3484	Joseph Mayers	1627
3485	Theodore Skrypek G.	1628
3486	Daniel Buonagurio P.	1628
3487	Rodrigo Ferreira Carvalho	1629
3488	Kimberly Sutter Michelle	1630
3489	Keith Forrester Edward	1631
3490	Andrew Gordon W.	1632
3491	Charles Cushing R.	1632
3492	Richard Walker C.	1633
3493	Masaaki Oya	1634
3494	Naoya Nakamura	1634
3495	Makoto Tsuboi	1634
3496	Alexander Pivovarov	1635
3497	Thomas Lang G.	1636
3498	James Lang T.	1636
3499	Paul Brunning J	1637
3500	David McKay G.F.	1637
3501	Frederick Growcock	1638
3502	G. Curtis Wray	1638
3503	John Candler	1638
3504	Stephen Rabke	1638
3505	Sonya Ross	1638
3506	Jonathan Getliff	1638
3507	Greg McEwan	1638
3508	Enrique Kilayko L.	1639
3509	Liam Ryan A.	1639
3510	Christian Rode Stig	1640
3511	Erich Kumpf	1641
3512	Alexander Pivovarov R.	1642
3513	Mindong  Bai	1643
3514	Xiyao  Bai	1643
3515	Xiaojian  Zhou	1643
3516	Zhitao  Zhang	1643
3517	Mindi  Bai	1643
3518	Bo  Yang	1643
3519	Chengwu  Yi	1643
3520	Peter  Thomas	1644
3521	Anthony F. Frantz	1645
3522	Paul  Clukies	1646
3523	Karl L. Aschenbach	1647
3524	Brian Snowdon	1648
3525	Garry Kevin Callinan	1649
3526	Peter Chapman	1649
3527	Kolodny  Yuri	1650
3528	Kreisel  Itay	1650
3529	Toru Hasegawa	1651
3530	Yusuke Funayose	1651
3531	Tomohiko Yashiro	1651
3532	Peter W. Smith	1652
3533	Gregory James Carter	1653
3534	Masaaki  Oya	1654
3535	Naoya  Nakamura	1654
3536	Makoto  Tsuboi	1654
3537	Gerard Lynch	1655
3538	James A. Manthei	1656
3539	Garry Kevin Callinan	1657
3540	Peter  Chapman	1657
3541	Christopher Louis Beato	1658
3542	Joop Roodenburg	1658
3543	Wei-Guo  Wu	1659
3544	Thomas E. Mallouk	1660
3545	Bettina  Schrick	1660
3546	Jennifer L. Blough	1660
3547	Garry Kevin Callinan	1661
3548	Peter Chapman	1661
3549	Toru  Hasegawa	1662
3550	Yusuke  Funayose	1662
3551	Tomohiko  Yashiro	1662
3552	Chandralatha  Raghukimar	1663
3553	M.S.  Shailaja	1663
3554	Shilpa  Kamat	1663
3555	Christopher Louis Beato	1664
3556	Joop  Roodenburg	1664
3557	Russell Robert Michel JR.	1665
3558	Gerard  Lynch	1666
3559	Chandralata  Raghukumar	1667
3560	Trevor M. D'Souza	1667
3561	R. Greg Thorn	1667
3562	C. A. Reddy	1667
3563	Warren Howard Chesner	1668
3564	James  Melrose	1668
3565	Warren Howard Chesner	1669
3566	James  Melrose	1669
3567	Bo-Young  Lee	1670
3568	Hudson; Jeffrey T.	1671
3569	Ohrdorf; Neil	1671
3570	Gentry; David W.	1672
3571	Kimo Kalani Zaiger	1673
3572	Warren Howard Chesner	1674
3573	James  Melrose	1674
3574	Myng-Sup  Rhee	1675
3575	Eighmy; T. Taylor	1676
3576	Babin; Hugh D.	1677
3577	Domangue; Albert J.	1677
3578	Achord; Cecil L.	1678
3579	Irvine; John E.	1679
